TestID,RunGroup,CandidateStatus,StartLot,BigRatio,SmallRatio,CloseBigOnSmall,RemainBigOnSmall,CloseFarShare,ReserveShare,SmallReserveShare,InitialTriggerPoints,BigMoveStartPoints,BigMoveStepPoints,FarDistancePoints,GeometryMode,ATRPeriod,ATRTimeframe,ATRInitialMultiplier,ATRBigStartMultiplier,ATRStepMultiplier,ATRFarMultiplier,MaxHarvestLevels,MaxReverseCycles,MinProjectedReserveCoverage,MaxSpreadPoints,MaxMarginPercent,MaxDrawdownPercent,MaxManagedPositions,FullCycleCompleted,BigLevelsUsed,BigPositionsOpened,SmallPositionsOpened,FarPositionsOpened,MaxBigLevel,RecoveryPL,ReserveCoverage,RemainingFarLot,MaxFarLot,MaxBigLot,MaxSmallLot,MaxOpenPositions,DrawdownProxy,MarginProxy,CycleDurationBarsProxy,FinalState,EndReason,Score,Rank
525,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.27,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,16.13242022,1.20444376,0.18,1.0,1.12,0.31,3,394.29655172,2.43,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,519218.7184962,161
526,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.27,0.4,0.6,0.8,0.2,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,2.46080861,1.03643822,0.16,1.0,1.12,0.31,3,394.29655172,2.43,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520597.9996101,85
527,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.27,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,1.90671926,1.02718402,0.16,1.0,1.12,0.31,3,394.29655172,2.43,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520587.8316166,86
528,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.27,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,1.90671926,1.02718402,0.16,1.0,1.12,0.31,3,394.29655172,2.43,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520587.8316166,87
529,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.27,0.4,0.6,0.85,0.15,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.92704049,1.50233564,0.08,1.0,1.12,0.31,3,394.29655172,2.43,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417395.6106389,286
530,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.27,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.20726754,1.46192117,0.08,1.0,1.12,0.31,3,394.29655172,2.43,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417368.2056744,287
531,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.27,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.20726754,1.46192117,0.08,1.0,1.12,0.31,3,394.29655172,2.43,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417368.2056744,288
532,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,17.49863073,1.23031961,0.18,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,519455.3185263,145
533,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,21.77381035,1.2921678,0.17,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520328.9944175,110
534,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,21.77381035,1.2921678,0.17,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520328.9944175,111
535,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.8,0.2,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,4.3642685,1.06462355,0.16,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520841.126874,63
536,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,7.16187651,1.10891367,0.15,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,521691.2480141,39
537,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,7.16187651,1.10891367,0.15,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,521691.2480141,40
538,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.85,0.15,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.79014782,1.49870242,0.08,1.0,1.1,0.28,3,391.09655172,2.38,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417602.4251022,232
539,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.86076706,1.47850055,0.08,1.0,1.1,0.28,3,391.09655172,2.38,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417593.0303596,256
540,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.86076706,1.47850055,0.08,1.0,1.1,0.28,3,391.09655172,2.38,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417593.0303596,257
541,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,17.49863073,1.23031961,0.18,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,519455.3185263,146
542,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,21.77381035,1.2921678,0.17,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520328.9944175,112
543,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,21.77381035,1.2921678,0.17,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520328.9944175,113
544,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.8,0.2,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,4.3642685,1.06462355,0.16,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520841.126874,64
545,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,7.16187651,1.10891367,0.15,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,521691.2480141,41
546,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,7.16187651,1.10891367,0.15,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,521691.2480141,42
547,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.85,0.15,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.79014782,1.49870242,0.08,1.0,1.1,0.28,3,391.09655172,2.38,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417602.4251022,233
548,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.86076706,1.47850055,0.08,1.0,1.1,0.28,3,391.09655172,2.38,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417593.0303596,258
549,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.86076706,1.47850055,0.08,1.0,1.1,0.28,3,391.09655172,2.38,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417593.0303596,259
550,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.75,0.25,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,6.57573691,1.07789575,0.2,1.0,1.1,0.3,3,391.89655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,517609.8776581,188
