RunID,Category,StartLot,BigRatio,SmallRatio,CloseBigOnSmall,RemainBigOnSmall,CloseFarShare,ReserveShare,SmallReserveShare,InitialTriggerPoints,BigMoveStartPoints,BigMoveStepPoints,FarDistancePoints,MaxHarvestLevels,MaxReverseCycles,MaxSpreadPoints,MaxMarginPercent,MaxDrawdownPercent,RecoveryPL_Mean,RecoveryPL_Min,RecoveryPL_Max,MaxDD_Mean,MaxDD_Max,MaxMarginUsed,StopMaxLevelsCount,ClosedProfitCount,ClosedRecoveryLossCount,CompressionRatio,NewBigToOldFarRatio,Score,Verdict
9912,CANDIDATE,0.5,1.18,0.35,0.35,0.65,0.2,0.8,0.05,150,70,25,200,7,5,30,60,20,-49.92,-72.57,3.58,38.72,72.57,1300.0,5,1,6,0.8,0.95,-6378.445,REJECTED_STOP_MAX_LEVELS
3943,CANDIDATE,1.0,1.15,0.15,0.45,0.55,0.4,0.6,0.05,70,200,50,300,6,5,30,60,15,-105.88,-303.75,111.05,163.02,303.75,2330.0,4,2,5,0.6667,0.8333,-6380.14,REJECTED_STOP_MAX_LEVELS
5424,CANDIDATE,1.0,1.05,0.3,0.5,0.5,0.1,0.9,0.05,100,150,75,250,9,5,60,50,20,-138.59,-268.33,47.47,173.11,268.33,2370.0,3,1,6,0.5833,0.5833,-6381.415,REJECTED_STOP_MAX_LEVELS
8594,CANDIDATE,0.5,1.1,0.15,0.45,0.55,0.25,0.75,0.1,200,100,25,200,9,7,30,50,20,-59.5,-114.96,20.97,69.99,115.97,1140.0,5,1,6,1.0,1.0,-6382.305,REJECTED_STOP_MAX_LEVELS
11696,CANDIDATE,0.5,1.15,0.3,0.45,0.55,0.25,0.75,0.0,100,70,100,250,7,5,40,60,20,-36.93,-106.57,28.35,63.22,106.57,1250.0,5,1,6,0.75,0.8333,-6382.515,REJECTED_STOP_MAX_LEVELS
23638,CANDIDATE,0.5,1.15,0.3,0.5,0.5,0.4,0.6,0.1,70,150,50,200,10,7,40,70,25,-44.69,-99.03,34.95,58.66,100.65,1250.0,5,1,6,1.0,1.0,-6383.145,REJECTED_STOP_MAX_LEVELS
21111,CANDIDATE,0.05,1.18,0.35,0.35,0.65,0.2,0.8,0.03,200,100,100,250,6,5,40,60,30,0.83,-4.57,9.09,2.24,2.86,140.0,2,2,3,1.0,1.3333,-6383.175,REJECTED_COMPRESSION
6906,CANDIDATE,0.5,1.12,0.2,0.45,0.55,0.4,0.6,0.03,150,150,25,250,7,5,30,50,25,-53.48,-113.49,34.84,64.68,113.49,1180.0,5,1,6,0.6667,0.7778,-6385.51,REJECTED_STOP_MAX_LEVELS
4089,CANDIDATE,0.5,1.12,0.3,0.4,0.6,0.2,0.8,0.05,200,70,100,250,6,5,40,70,25,-43.55,-108.32,32.94,61.49,108.32,1230.0,5,1,6,0.7143,0.8571,-6385.54,REJECTED_STOP_MAX_LEVELS
14020,CANDIDATE,1.0,1.1,0.2,0.4,0.6,0.25,0.75,0.05,100,70,100,300,7,5,40,50,15,-108.42,-306.99,103.86,176.17,306.99,2320.0,4,2,5,0.7,0.8,-6386.82,REJECTED_STOP_MAX_LEVELS
12664,CANDIDATE,1.0,1.25,0.35,0.45,0.55,0.4,0.6,0.0,100,100,25,250,9,5,40,50,25,-119.16,-199.14,40.53,122.0,199.14,2690.0,3,1,6,0.7273,0.9091,-6387.73,REJECTED_STOP_MAX_LEVELS
8195,CANDIDATE,0.5,1.12,0.35,0.5,0.5,0.4,0.6,0.03,200,70,50,250,9,7,40,70,30,-58.4,-80.87,9.57,61.01,83.31,1260.0,5,1,6,1.0,1.0,-6387.775,REJECTED_STOP_MAX_LEVELS
23449,CANDIDATE,0.5,1.1,0.35,0.4,0.6,0.4,0.6,0.05,150,150,25,100,7,5,40,70,30,-48.73,-96.74,12.28,52.78,96.74,1250.0,5,1,6,0.8,0.8571,-6388.93,REJECTED_STOP_MAX_LEVELS
21526,CANDIDATE,0.5,1.25,0.35,0.4,0.6,0.25,0.75,0.1,70,100,25,200,6,5,30,50,20,-46.67,-76.56,13.1,36.2,72.15,1340.0,5,1,6,0.7727,0.96,-6389.45,REJECTED_STOP_MAX_LEVELS
19125,CANDIDATE,1.0,1.1,0.15,0.5,0.5,0.3,0.7,0.0,200,70,50,250,9,5,40,50,30,-167.83,-282.36,95.64,189.76,282.36,2270.0,3,1,6,0.6,0.6667,-6389.74,REJECTED_STOP_MAX_LEVELS
23613,CANDIDATE,1.0,1.2,0.3,0.35,0.65,0.3,0.7,0.0,150,100,75,150,6,5,40,60,30,-80.67,-257.15,1.44,122.15,257.15,2560.0,4,2,5,0.8,1.0,-6390.285,REJECTED_STOP_MAX_LEVELS
17065,CANDIDATE,0.5,1.15,0.35,0.35,0.65,0.2,0.8,0.03,70,150,25,300,6,5,40,50,30,-58.55,-99.0,42.66,42.46,86.38,1270.0,5,1,6,0.7778,0.8889,-6390.77,REJECTED_STOP_MAX_LEVELS
4958,CANDIDATE,0.5,1.15,0.2,0.5,0.5,0.15,0.85,0.05,70,70,25,200,7,5,30,60,20,-65.32,-101.21,19.1,66.67,101.21,1190.0,5,1,6,0.625,0.75,-6391.0,REJECTED_STOP_MAX_LEVELS
22492,CANDIDATE,1.0,1.2,0.2,0.5,0.5,0.1,0.9,0.0,100,150,25,300,8,7,30,70,30,-119.09,-266.37,13.92,154.51,266.37,2440.0,4,2,5,0.6667,0.8,-6392.535,REJECTED_STOP_MAX_LEVELS
20370,CANDIDATE,0.5,1.05,0.2,0.4,0.6,0.1,0.9,0.03,70,70,25,150,10,7,40,50,20,-69.91,-117.55,37.07,75.75,117.55,1130.0,5,1,6,0.6667,0.7,-6392.705,REJECTED_STOP_MAX_LEVELS
2095,CANDIDATE,0.5,1.05,0.3,0.3,0.7,0.3,0.7,0.1,150,70,50,300,10,7,40,50,25,-53.38,-115.58,17.61,63.48,115.58,1180.0,5,1,6,0.7857,0.8571,-6393.13,REJECTED_STOP_MAX_LEVELS
12026,CANDIDATE,0.5,1.2,0.3,0.35,0.65,0.4,0.6,0.0,70,100,100,300,8,7,40,60,15,-18.77,-132.21,37.56,59.99,132.21,1280.0,3,2,4,1.0,1.3333,-6393.83,REJECTED_COMPRESSION
9713,CANDIDATE,0.5,1.1,0.3,0.5,0.5,0.2,0.8,0.03,150,70,25,150,8,7,40,60,20,-66.1,-93.56,29.24,69.3,94.35,1220.0,5,1,6,1.0,1.0,-6393.89,REJECTED_STOP_MAX_LEVELS
18910,CANDIDATE,1.0,1.15,0.2,0.4,0.6,0.3,0.7,0.03,100,150,50,200,10,10,40,70,25,-88.19,-314.74,50.91,150.95,306.88,2380.0,4,2,5,1.0,1.0,-6393.89,REJECTED_STOP_MAX_LEVELS
11322,CANDIDATE,0.5,1.15,0.15,0.5,0.5,0.25,0.75,0.1,100,70,75,250,7,5,30,50,25,-51.98,-129.31,70.99,79.53,129.31,1160.0,5,1,6,0.75,0.75,-6394.37,REJECTED_STOP_MAX_LEVELS
1448,CANDIDATE,1.0,1.15,0.25,0.45,0.55,0.25,0.75,0.03,70,100,50,300,8,5,40,60,25,-132.4,-263.32,96.12,158.29,263.32,2440.0,3,1,6,0.6667,0.8333,-6394.78,REJECTED_STOP_MAX_LEVELS
10425,CANDIDATE,0.5,1.1,0.3,0.4,0.6,0.25,0.75,0.1,70,100,50,150,6,5,40,50,25,-55.83,-102.86,13.59,58.62,102.86,1220.0,5,1,6,0.7143,0.8571,-6395.33,REJECTED_STOP_MAX_LEVELS
13783,CANDIDATE,1.0,1.1,0.15,0.3,0.7,0.3,0.7,0.05,70,150,75,300,10,7,60,70,15,-152.18,-554.29,128.52,255.97,554.29,2270.0,3,2,5,0.8571,1.0,-6395.49,REJECTED_STOP_MAX_LEVELS
6385,CANDIDATE,1.0,1.2,0.35,0.4,0.6,0.1,0.9,0.07,70,100,25,150,8,5,40,60,15,-126.51,-215.16,0.53,122.62,215.16,2620.0,3,1,6,0.7391,0.8947,-6396.17,REJECTED_STOP_MAX_LEVELS
3403,CANDIDATE,0.5,1.18,0.25,0.35,0.65,0.15,0.85,0.1,150,100,25,150,6,5,30,50,20,-49.11,-105.91,28.24,52.02,105.91,1240.0,5,1,6,0.7857,0.9286,-6396.525,REJECTED_STOP_MAX_LEVELS
11361,CANDIDATE,0.5,1.1,0.25,0.4,0.6,0.2,0.8,0.1,100,150,75,300,6,5,40,60,20,-44.25,-130.84,82.92,71.25,130.84,1190.0,5,1,6,0.7143,0.8571,-6396.72,REJECTED_STOP_MAX_LEVELS
16289,CANDIDATE,0.5,1.18,0.25,0.5,0.5,0.25,0.75,0.03,200,70,100,200,6,5,40,70,15,-44.0,-117.15,75.3,70.7,117.15,1240.0,5,1,6,0.75,1.0,-6397.43,REJECTED_STOP_MAX_LEVELS
10313,CANDIDATE,0.5,1.1,0.35,0.45,0.55,0.4,0.6,0.07,200,100,25,100,8,7,40,60,25,-59.5,-93.2,17.97,61.06,93.2,1250.0,5,1,6,1.0,1.0,-6398.68,REJECTED_STOP_MAX_LEVELS
23713,CANDIDATE,0.5,1.05,0.15,0.45,0.55,0.25,0.75,0.05,70,150,25,300,6,5,30,60,30,-72.1,-128.18,40.78,80.41,128.18,1100.0,5,1,6,0.6667,0.6667,-6399.105,REJECTED_STOP_MAX_LEVELS
13116,CANDIDATE,0.5,1.2,0.3,0.35,0.65,0.2,0.8,0.0,70,100,75,100,10,10,80,70,30,-131.56,-312.4,28.74,154.34,304.72,1280.0,4,1,6,1.0,1.0,-6399.555,REJECTED_STOP_MAX_LEVELS
1634,CANDIDATE,0.5,1.15,0.35,0.4,0.6,0.4,0.6,0.0,200,100,75,100,7,7,40,60,30,-43.18,-111.97,36.38,55.5,105.89,1270.0,5,1,6,0.8,1.0,-6399.61,REJECTED_STOP_MAX_LEVELS
611,CANDIDATE,0.5,1.18,0.35,0.5,0.5,0.25,0.75,0.07,70,100,50,300,7,5,40,60,15,-52.05,-83.44,1.65,53.35,83.44,1300.0,5,1,6,0.6667,0.8,-6399.67,REJECTED_STOP_MAX_LEVELS
20038,CANDIDATE,0.5,1.12,0.3,0.4,0.6,0.4,0.6,0.05,150,100,75,250,10,7,40,70,30,-43.6,-113.4,10.23,60.81,113.4,1230.0,5,1,6,1.0,1.0,-6401.385,REJECTED_STOP_MAX_LEVELS
4722,CANDIDATE,0.5,1.05,0.2,0.5,0.5,0.3,0.7,0.05,150,100,50,250,7,5,40,70,20,-75.29,-113.53,3.6,79.06,114.75,1130.0,5,1,6,1.0,1.0,-6401.915,REJECTED_STOP_MAX_LEVELS
2177,CANDIDATE,1.0,1.15,0.2,0.45,0.55,0.25,0.75,0.07,100,70,75,250,8,5,40,60,20,-127.57,-284.26,62.44,169.23,284.26,2380.0,3,1,6,0.75,0.8333,-6401.99,REJECTED_STOP_MAX_LEVELS
14255,CANDIDATE,0.5,1.15,0.2,0.5,0.5,0.3,0.7,0.1,150,100,100,200,6,10,40,60,30,-49.68,-124.63,25.68,74.07,122.01,1190.0,5,1,6,0.6364,0.7273,-6402.18,REJECTED_STOP_MAX_LEVELS
15089,CANDIDATE,0.5,1.1,0.15,0.35,0.65,0.1,0.9,0.07,70,70,50,200,6,5,30,60,30,-57.8,-131.66,48.31,70.13,131.66,1140.0,5,1,6,0.7368,0.8077,-6402.4,REJECTED_STOP_MAX_LEVELS
8490,CANDIDATE,1.0,1.1,0.3,0.45,0.55,0.15,0.85,0.05,100,150,100,250,9,7,60,60,20,-86.63,-304.85,141.96,175.79,304.85,2430.0,4,2,5,0.6667,0.75,-6402.43,REJECTED_STOP_MAX_LEVELS
17038,CANDIDATE,0.5,1.18,0.3,0.45,0.55,0.2,0.8,0.0,70,150,25,150,7,5,40,50,25,-45.4,-106.27,36.98,58.65,106.27,1270.0,5,1,6,0.7,0.8333,-6403.88,REJECTED_STOP_MAX_LEVELS
12775,CANDIDATE,1.0,1.25,0.3,0.45,0.55,0.25,0.75,0.03,150,150,50,200,8,7,40,50,25,-78.15,-252.33,35.16,125.13,252.33,2630.0,4,2,5,0.75,1.0,-6404.855,REJECTED_STOP_MAX_LEVELS
8108,CANDIDATE,0.05,1.18,0.3,0.3,0.7,0.15,0.85,0.0,70,70,75,150,9,3,30,50,30,0.6,-4.74,5.35,3.18,4.74,130.0,0,2,3,1.0,1.3333,-6405.24,REJECTED_COMPRESSION
1627,CANDIDATE,0.5,1.2,0.15,0.5,0.5,0.4,0.6,0.03,200,150,50,150,5,7,40,60,30,-50.04,-134.0,41.85,69.29,125.72,1190.0,5,1,6,0.6667,0.7857,-6405.71,REJECTED_STOP_MAX_LEVELS
22928,CANDIDATE,1.0,1.18,0.25,0.4,0.6,0.2,0.8,0.1,100,70,25,100,8,5,40,60,25,-148.83,-243.9,13.98,148.81,243.9,2480.0,3,1,6,0.7308,0.8636,-6405.82,REJECTED_STOP_MAX_LEVELS
11319,CANDIDATE,1.0,1.05,0.3,0.45,0.55,0.4,0.6,0.0,150,150,75,100,10,7,60,60,25,-147.28,-273.54,2.4,156.25,273.54,2370.0,3,1,6,1.0,1.0,-6406.05,REJECTED_STOP_MAX_LEVELS
10444,CANDIDATE,1.0,1.12,0.15,0.45,0.55,0.4,0.6,0.07,100,150,75,250,10,7,40,60,30,-120.11,-316.76,65.13,174.7,316.76,2290.0,4,2,5,1.0,1.0,-6409.05,REJECTED_STOP_MAX_LEVELS
1221,CANDIDATE,0.5,1.18,0.3,0.5,0.5,0.25,0.75,0.07,150,150,50,300,7,5,40,50,30,-49.22,-103.6,20.34,62.88,103.6,1270.0,5,1,6,0.75,1.0,-6409.605,REJECTED_STOP_MAX_LEVELS
246,CANDIDATE,0.5,1.12,0.2,0.45,0.55,0.25,0.75,0.1,100,70,50,150,7,5,40,50,20,-63.75,-117.11,14.76,71.7,117.11,1180.0,5,1,6,0.6667,0.7778,-6411.99,REJECTED_STOP_MAX_LEVELS
8434,CANDIDATE,0.5,1.18,0.35,0.3,0.7,0.2,0.8,0.05,150,70,25,100,9,7,30,50,30,-38.1,-105.0,8.43,47.63,105.0,1300.0,5,1,6,0.8667,1.0,-6413.185,REJECTED_STOP_MAX_LEVELS
8286,CANDIDATE,0.5,1.12,0.2,0.35,0.65,0.4,0.6,0.07,100,70,75,150,5,10,40,70,15,-58.39,-145.82,38.84,69.59,125.11,1180.0,5,1,6,0.7778,0.8889,-6413.265,REJECTED_STOP_MAX_LEVELS
24286,CANDIDATE,0.05,1.18,0.35,0.35,0.65,0.1,0.9,0.1,100,200,100,250,8,3,60,70,25,0.77,-8.29,5.68,5.03,8.29,140.0,0,2,3,1.0,1.3333,-6416.275,REJECTED_COMPRESSION
5841,CANDIDATE,1.0,1.1,0.3,0.5,0.5,0.25,0.75,0.0,200,150,100,250,9,5,60,70,20,-124.81,-283.01,113.69,175.59,283.01,2430.0,3,1,6,0.625,0.75,-6416.37,REJECTED_STOP_MAX_LEVELS
12947,CANDIDATE,1.0,1.1,0.35,0.45,0.55,0.15,0.85,0.03,70,200,75,150,9,7,60,70,15,-102.37,-279.02,34.67,157.2,279.02,2490.0,4,2,5,0.6667,0.75,-6417.705,REJECTED_STOP_MAX_LEVELS
15220,CANDIDATE,1.0,1.25,0.35,0.4,0.6,0.4,0.6,0.05,100,70,50,100,9,7,60,60,25,-238.05,-402.92,3.92,253.02,402.92,2690.0,2,1,6,1.0,1.0,-6418.2,REJECTED_STOP_MAX_LEVELS
18690,CANDIDATE,1.0,1.05,0.35,0.45,0.55,0.2,0.8,0.03,100,150,25,300,9,5,60,70,20,-172.2,-254.01,71.4,179.17,254.01,2420.0,3,1,6,0.6364,0.65,-6418.525,REJECTED_STOP_MAX_LEVELS
9823,CANDIDATE,0.5,1.05,0.3,0.45,0.55,0.1,0.9,0.07,70,150,75,150,9,7,60,50,30,-55.36,-133.29,63.68,80.95,133.29,1180.0,5,1,6,1.0,1.0,-6418.595,REJECTED_STOP_MAX_LEVELS
22109,CANDIDATE,1.0,1.12,0.35,0.4,0.6,0.15,0.85,0.0,200,150,100,200,7,5,60,70,30,-83.1,-291.45,124.14,159.07,291.45,2520.0,4,2,5,0.6957,0.7895,-6419.395,REJECTED_STOP_MAX_LEVELS
3166,CANDIDATE,1.0,1.05,0.35,0.4,0.6,0.3,0.7,0.07,150,200,50,100,8,5,60,50,15,-135.02,-276.12,9.31,151.19,276.12,2420.0,3,1,6,1.0,1.0,-6420.73,REJECTED_STOP_MAX_LEVELS
2786,CANDIDATE,0.5,1.12,0.15,0.5,0.5,0.15,0.85,0.1,150,70,50,250,6,5,30,70,20,-75.06,-122.26,21.78,78.45,122.26,1150.0,5,1,6,0.625,0.75,-6421.295,REJECTED_STOP_MAX_LEVELS
12893,CANDIDATE,1.0,1.18,0.15,0.5,0.5,0.4,0.6,0.05,200,150,50,300,10,7,30,70,25,-126.91,-299.62,40.12,172.97,299.62,2360.0,4,2,5,1.0,1.0,-6421.98,REJECTED_STOP_MAX_LEVELS
17042,CANDIDATE,0.5,1.15,0.3,0.45,0.55,0.4,0.6,0.0,200,70,75,300,7,5,40,50,30,-59.46,-107.81,24.4,66.5,107.81,1250.0,5,1,6,0.75,0.8333,-6422.115,REJECTED_STOP_MAX_LEVELS
17174,CANDIDATE,0.5,1.2,0.15,0.45,0.55,0.1,0.9,0.07,100,70,25,150,6,5,30,60,20,-68.57,-117.05,18.57,68.92,117.05,1190.0,5,1,6,0.6923,0.8462,-6423.245,REJECTED_STOP_MAX_LEVELS
6804,CANDIDATE,0.5,1.15,0.25,0.35,0.65,0.2,0.8,0.1,200,70,25,200,10,7,30,60,15,-56.07,-116.85,1.35,60.63,116.85,1220.0,5,1,6,0.8333,1.0,-6423.42,REJECTED_STOP_MAX_LEVELS
7974,CANDIDATE,1.0,1.18,0.25,0.35,0.65,0.25,0.75,0.05,100,100,75,250,6,3,80,60,25,-280.86,-435.93,21.05,287.43,435.93,2480.0,2,1,6,0.7797,0.9155,-6423.875,REJECTED_STOP_MAX_LEVELS
3436,CANDIDATE,0.5,1.18,0.25,0.45,0.55,0.4,0.6,0.07,70,100,50,100,6,7,40,50,30,-55.2,-118.6,2.43,61.2,112.52,1240.0,5,1,6,1.0,1.0,-6424.15,REJECTED_STOP_MAX_LEVELS
2627,CANDIDATE,0.5,1.12,0.3,0.5,0.5,0.4,0.6,0.0,100,100,25,300,8,7,40,60,25,-72.48,-98.55,9.15,71.85,101.82,1230.0,5,1,6,1.0,1.0,-6424.94,REJECTED_STOP_MAX_LEVELS
19036,CANDIDATE,1.0,1.1,0.25,0.45,0.55,0.25,0.75,0.07,70,150,75,100,10,7,60,60,20,-125.42,-297.07,49.93,164.49,297.07,2380.0,3,1,6,1.0,1.0,-6425.29,REJECTED_STOP_MAX_LEVELS
18564,CANDIDATE,0.5,1.25,0.35,0.4,0.6,0.3,0.7,0.07,100,70,50,250,9,7,40,50,15,-39.21,-104.53,35.88,55.91,104.53,1340.0,5,1,6,0.8,1.0,-6425.465,REJECTED_STOP_MAX_LEVELS
15885,CANDIDATE,1.0,1.18,0.35,0.35,0.65,0.3,0.7,0.05,100,70,25,150,9,5,40,70,20,-143.79,-225.41,7.49,145.31,225.41,2600.0,3,1,6,0.8,0.95,-6425.765,REJECTED_STOP_MAX_LEVELS
20579,CANDIDATE,1.0,1.2,0.2,0.35,0.65,0.1,0.9,0.07,70,70,50,100,8,7,40,60,30,-77.15,-319.06,106.56,146.1,319.06,2440.0,4,2,5,0.8,0.9583,-6425.82,REJECTED_STOP_MAX_LEVELS
13008,CANDIDATE,0.5,1.15,0.35,0.4,0.6,0.15,0.85,0.0,150,70,50,200,6,5,40,50,25,-67.3,-93.99,0.6,57.71,93.99,1270.0,5,1,6,0.7273,0.8182,-6425.95,REJECTED_STOP_MAX_LEVELS
13106,CANDIDATE,1.0,1.18,0.2,0.35,0.65,0.15,0.85,0.05,70,70,50,150,8,5,40,70,15,-104.86,-300.44,56.88,151.47,300.44,2420.0,3,1,6,0.8,0.95,-6426.0,REJECTED_STOP_MAX_LEVELS
4037,CANDIDATE,1.0,1.1,0.25,0.3,0.7,0.25,0.75,0.0,150,150,50,300,8,7,40,50,25,-101.24,-316.05,71.67,143.3,316.05,2380.0,4,2,5,0.8125,0.875,-6427.105,REJECTED_STOP_MAX_LEVELS
2739,CANDIDATE,1.0,1.15,0.35,0.4,0.6,0.3,0.7,0.05,200,150,100,100,9,10,80,70,25,-216.63,-462.96,32.09,247.53,455.28,2560.0,2,1,6,1.0,1.0,-6428.91,REJECTED_STOP_MAX_LEVELS
15520,CANDIDATE,1.0,1.25,0.15,0.45,0.55,0.1,0.9,0.0,200,70,50,300,6,3,60,60,15,-305.66,-434.7,12.91,297.35,434.7,2440.0,2,1,6,0.7,0.8837,-6429.62,REJECTED_STOP_MAX_LEVELS
15558,CANDIDATE,1.0,1.18,0.2,0.5,0.5,0.4,0.6,0.0,70,100,100,250,10,10,40,70,15,-122.93,-290.75,15.6,167.59,288.8,2420.0,3,1,6,1.0,1.0,-6430.03,REJECTED_STOP_MAX_LEVELS
10451,CANDIDATE,0.5,1.1,0.2,0.4,0.6,0.3,0.7,0.0,70,150,25,200,8,7,40,50,30,-61.4,-137.2,36.06,73.49,137.2,1160.0,5,1,6,0.8,0.8571,-6430.435,REJECTED_STOP_MAX_LEVELS
909,CANDIDATE,0.5,1.05,0.2,0.5,0.5,0.25,0.75,0.05,70,70,75,100,8,7,60,50,30,-82.87,-126.25,15.63,90.11,126.25,1130.0,5,1,6,1.0,1.0,-6430.57,REJECTED_STOP_MAX_LEVELS
4924,CANDIDATE,0.5,1.18,0.25,0.3,0.7,0.4,0.6,0.05,100,100,75,100,9,10,80,50,30,-139.53,-343.14,9.8,149.78,325.86,1240.0,2,1,6,1.0,1.3333,-6431.67,REJECTED_COMPRESSION
625,CANDIDATE,0.5,1.15,0.35,0.45,0.55,0.2,0.8,0.1,70,70,25,100,9,7,40,60,25,-67.81,-99.56,20.46,70.49,99.56,1270.0,5,1,6,0.75,0.8333,-6431.855,REJECTED_STOP_MAX_LEVELS
19409,CANDIDATE,0.5,1.12,0.15,0.5,0.5,0.3,0.7,0.05,200,200,50,100,5,10,60,60,25,-59.49,-145.02,15.04,77.05,139.86,1150.0,5,1,6,1.0,1.0,-6431.985,REJECTED_STOP_MAX_LEVELS
9379,CANDIDATE,0.5,1.05,0.2,0.3,0.7,0.3,0.7,0.0,150,70,25,250,6,5,30,70,30,-92.06,-136.79,18.58,71.19,120.66,1130.0,5,1,6,0.7692,0.8125,-6433.73,REJECTED_STOP_MAX_LEVELS
17672,CANDIDATE,1.0,1.05,0.35,0.45,0.55,0.15,0.85,0.05,100,150,25,250,8,5,60,50,15,-179.55,-255.8,31.21,179.15,255.8,2420.0,3,1,6,0.6364,0.65,-6433.825,REJECTED_STOP_MAX_LEVELS
2559,CANDIDATE,1.0,1.1,0.2,0.5,0.5,0.3,0.7,0.03,70,100,75,150,8,5,60,50,20,-161.69,-296.45,77.92,189.16,296.45,2320.0,3,1,6,1.0,1.0,-6435.42,REJECTED_STOP_MAX_LEVELS
4299,CANDIDATE,1.0,1.15,0.15,0.45,0.55,0.1,0.9,0.0,200,150,25,300,10,7,30,70,15,-128.39,-311.98,17.05,175.73,311.98,2330.0,4,2,5,0.75,0.8333,-6435.465,REJECTED_STOP_MAX_LEVELS
18506,CANDIDATE,0.05,1.2,0.2,0.35,0.65,0.15,0.85,0.0,100,100,50,300,9,7,30,50,25,1.23,-15.55,8.1,6.37,15.55,130.0,0,1,1,1.0,1.3333,-6435.48,REJECTED_COMPRESSION
2651,CANDIDATE,1.0,1.15,0.3,0.3,0.7,0.3,0.7,0.07,70,150,25,100,10,7,40,70,30,-86.18,-294.84,24.62,119.19,294.84,2500.0,4,2,5,0.8571,1.0,-6435.515,REJECTED_STOP_MAX_LEVELS
14079,CANDIDATE,0.5,1.15,0.3,0.4,0.6,0.3,0.7,0.0,70,70,50,200,7,5,40,60,30,-64.59,-110.01,10.29,65.79,110.01,1250.0,5,1,6,0.7273,0.8333,-6436.74,REJECTED_STOP_MAX_LEVELS
4302,CANDIDATE,0.5,1.18,0.3,0.4,0.6,0.2,0.8,0.07,70,70,50,200,9,7,40,50,15,-48.73,-119.86,24.9,66.18,119.86,1270.0,5,1,6,0.8,1.0,-6436.975,REJECTED_STOP_MAX_LEVELS
4229,CANDIDATE,1.0,1.2,0.25,0.5,0.5,0.2,0.8,0.0,200,70,75,300,8,5,40,70,15,-134.74,-264.1,2.07,163.5,264.1,2500.0,3,1,6,0.6364,0.8,-6438.23,REJECTED_STOP_MAX_LEVELS
3862,CANDIDATE,1.0,1.25,0.25,0.45,0.55,0.2,0.8,0.03,150,100,50,200,8,5,40,60,20,-100.94,-271.61,69.57,146.91,271.61,2570.0,3,1,6,0.75,1.0,-6438.78,REJECTED_STOP_MAX_LEVELS
3652,CANDIDATE,0.5,1.05,0.35,0.5,0.5,0.15,0.85,0.07,70,70,100,200,7,5,60,60,30,-77.24,-115.81,41.34,89.42,116.22,1210.0,5,1,6,1.0,1.0,-6440.81,REJECTED_STOP_MAX_LEVELS
330,CANDIDATE,1.0,1.12,0.35,0.5,0.5,0.1,0.9,0.1,200,70,100,300,8,5,60,60,20,-150.74,-252.99,53.2,185.31,252.99,2520.0,3,1,6,0.625,0.75,-6441.71,REJECTED_STOP_MAX_LEVELS
11989,CANDIDATE,1.0,1.1,0.25,0.3,0.7,0.15,0.85,0.03,70,100,25,300,9,5,40,60,20,-154.75,-286.73,34.14,159.36,286.73,2380.0,3,1,6,0.7812,0.875,-6442.135,REJECTED_STOP_MAX_LEVELS
8786,CANDIDATE,0.5,1.18,0.25,0.45,0.55,0.2,0.8,0.07,100,100,25,150,10,7,40,70,25,-60.6,-122.81,33.91,71.42,122.81,1240.0,5,1,6,0.75,1.0,-6443.495,REJECTED_STOP_MAX_LEVELS
19945,CANDIDATE,0.5,1.05,0.15,0.35,0.65,0.1,0.9,0.1,150,70,75,100,7,5,60,70,15,-61.71,-161.63,50.59,92.63,161.63,1100.0,5,1,6,0.7273,0.75,-6443.58,REJECTED_STOP_MAX_LEVELS
8207,CANDIDATE,1.0,1.15,0.15,0.5,0.5,0.2,0.8,0.05,150,150,75,300,9,7,40,50,20,-113.43,-331.05,75.39,195.47,331.05,2330.0,4,2,5,1.0,1.0,-6444.26,REJECTED_STOP_MAX_LEVELS
21827,CANDIDATE,0.5,1.12,0.15,0.5,0.5,0.4,0.6,0.0,70,70,50,300,8,7,30,60,20,-79.22,-130.69,47.0,89.27,134.36,1150.0,5,1,6,1.0,1.0,-6444.61,REJECTED_STOP_MAX_LEVELS
16278,CANDIDATE,1.0,1.05,0.3,0.45,0.55,0.4,0.6,0.05,200,70,75,200,9,5,60,60,30,-180.25,-276.55,83.44,200.1,276.55,2370.0,3,1,6,0.6667,0.6667,-6444.74,REJECTED_STOP_MAX_LEVELS
9874,CANDIDATE,0.5,1.12,0.15,0.4,0.6,0.3,0.7,0.07,200,150,50,200,6,5,40,70,30,-57.45,-150.63,32.73,78.57,150.63,1150.0,5,1,6,0.8,0.8571,-6445.25,REJECTED_STOP_MAX_LEVELS
1495,CANDIDATE,1.0,1.2,0.25,0.45,0.55,0.3,0.7,0.1,70,200,50,300,8,7,40,50,25,-94.99,-295.99,50.55,149.76,295.99,2500.0,4,2,5,0.7,0.8462,-6445.425,REJECTED_STOP_MAX_LEVELS
21074,CANDIDATE,0.5,1.1,0.25,0.3,0.7,0.1,0.9,0.03,150,100,50,300,7,5,40,50,25,-60.03,-141.1,57.06,71.1,141.1,1190.0,5,1,6,0.7895,0.8636,-6446.54,REJECTED_STOP_MAX_LEVELS
